                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     35,                 1.0639,                0.66179,                 1.0296,                 0.8979,                0.93085,                0.94645,                 0.6719,                0.99061,                0.55484,                0.90628,               0.007756,               0.007756,               0.007756
                     36,                 1.0599,                0.66251,                 1.0292,                 0.9261,                 0.9419,                0.95807,                0.67827,                0.99297,                0.55491,                 0.9176,                0.00769,                0.00769,                0.00769
                     37,                 1.0578,                 0.6608,                 1.0312,                 0.9308,                0.93603,                0.96123,                0.67437,                0.97593,                0.55953,                0.90523,               0.007624,               0.007624,               0.007624
                     38,                 1.0594,                0.65826,                 1.0308,                0.94457,                0.94436,                0.97096,                0.68858,                0.96579,                0.54202,                 0.9031,               0.007558,               0.007558,               0.007558
                     39,                  1.058,                0.64885,                 1.0235,                0.93233,                0.94517,                0.96955,                0.69532,                0.96482,                0.54131,                 0.9023,               0.007492,               0.007492,               0.007492
                     40,                 1.0554,                0.64675,                 1.0309,                0.90083,                0.94139,                0.96185,                0.68254,                0.97612,                0.52037,                0.90504,               0.007426,               0.007426,               0.007426
                     41,                 1.0478,                0.64468,                 1.0233,                0.93213,                0.94626,                0.96208,                0.69435,                0.97816,                0.53421,                0.90436,                0.00736,                0.00736,                0.00736
                     42,                 1.0408,                0.63302,                 1.0167,                0.94548,                0.91862,                0.96298,                0.69703,                0.96249,                0.52541,                0.89913,               0.007294,               0.007294,               0.007294
                     43,                 1.0429,                0.63139,                 1.0201,                0.94852,                0.93272,                0.96401,                  0.692,                 0.9627,                0.51586,                0.89824,               0.007228,               0.007228,               0.007228
                     44,                 1.0485,                0.63916,                 1.0222,                0.93724,                0.92766,                 0.9612,                0.69555,                0.94769,                0.52087,                0.89213,               0.007162,               0.007162,               0.007162
                     45,                  1.033,                0.63871,                 1.0151,                0.92768,                0.94541,                0.96756,                0.70831,                0.93816,                0.52203,                0.89097,               0.007096,               0.007096,               0.007096
                     46,                 1.0284,                 0.6268,                 1.0147,                0.92536,                0.93948,                0.96067,                0.69046,                0.94035,                0.51154,                0.89176,                0.00703,                0.00703,                0.00703
                     47,                 1.0292,                0.62521,                  1.018,                0.95174,                0.94572,                0.96961,                0.70355,                0.95796,                0.51562,                0.89344,               0.006964,               0.006964,               0.006964
                     48,                  1.021,                0.62079,                 1.0135,                0.92974,                0.94143,                 0.9644,                 0.6945,                0.94259,                0.51348,                0.89722,               0.006898,               0.006898,               0.006898
                     49,                 1.0276,                0.61941,                 1.0118,                0.94347,                0.94926,                0.97373,                0.71166,                0.93766,                0.49788,                0.89599,               0.006832,               0.006832,               0.006832
                     50,                 1.0213,                0.62178,                 1.0134,                0.92851,                0.95172,                0.96635,                0.70356,                0.94037,                0.50124,                0.89142,               0.006766,               0.006766,               0.006766
                     51,                 1.0044,                0.61029,                  1.008,                0.95336,                0.93805,                0.97266,                 0.7075,                0.93649,                 0.5144,                0.89258,                 0.0067,                 0.0067,                 0.0067
                     52,                 1.0124,                0.61053,                 1.0119,                0.96129,                0.94411,                0.97277,                0.72284,                0.92883,                0.49877,                0.88743,               0.006634,               0.006634,               0.006634
                     53,                0.99945,                0.60454,                 1.0081,                 0.9491,                 0.9226,                0.96164,                0.69992,                0.92205,                0.49807,                0.88579,               0.006568,               0.006568,               0.006568
                     54,                 1.0083,                0.60452,                 1.0092,                0.93669,                0.94216,                0.96876,                0.71275,                0.92071,                0.49682,                0.88153,               0.006502,               0.006502,               0.006502
                     55,                 1.0036,                0.59903,                 1.0086,                0.95023,                0.93568,                   0.97,                0.70829,                0.92221,                0.49536,                0.88365,               0.006436,               0.006436,               0.006436
                     56,                0.99653,                0.60046,                 1.0033,                0.94748,                0.95339,                0.97241,                 0.7148,                0.90972,                0.49019,                0.88121,                0.00637,                0.00637,                0.00637
                     57,                0.99846,                0.59876,                 1.0019,                0.92803,                0.95734,                 0.9707,                0.72245,                0.91484,                 0.4832,                0.88227,               0.006304,               0.006304,               0.006304
                     58,                0.99878,                0.59158,                  1.003,                0.93077,                0.95749,                0.96179,                0.71112,                0.90644,                0.47713,                0.88352,               0.006238,               0.006238,               0.006238
                     59,                0.99306,                0.58964,                0.99777,                0.95565,                0.93835,                 0.9753,                0.72729,                0.90936,                0.48075,                0.88003,               0.006172,               0.006172,               0.006172
                     60,                0.98953,                0.59005,                 1.0014,                0.95528,                 0.9577,                0.97368,                0.72802,                0.90775,                0.47958,                0.88358,               0.006106,               0.006106,               0.006106
                     61,                  0.987,                0.58159,                 1.0015,                0.97551,                0.95219,                0.97863,                0.73188,                0.90036,                0.47477,                0.88146,                0.00604,                0.00604,                0.00604
                     62,                0.99012,                0.58276,                 1.0022,                0.95799,                0.96327,                0.97851,                 0.7297,                0.90064,                0.48215,                0.87768,               0.005974,               0.005974,               0.005974
                     63,                0.98041,                0.58056,                 1.0006,                0.95184,                0.96036,                0.97551,                0.73399,                0.89289,                0.47464,                0.87205,               0.005908,               0.005908,               0.005908
                     64,                0.97953,                 0.5798,                0.99639,                0.96307,                0.95073,                0.97891,                0.73641,                0.89624,                0.47189,                0.87687,               0.005842,               0.005842,               0.005842
                     65,                0.97773,                0.57925,                0.99687,                0.96729,                0.95782,                0.98012,                0.73737,                0.89132,                0.47172,                0.87573,               0.005776,               0.005776,               0.005776
                     66,                0.97487,                 0.5754,                0.99665,                0.96059,                0.97134,                0.98265,                0.74455,                0.88426,                0.46624,                0.87737,                0.00571,                0.00571,                0.00571
                     67,                 0.9808,                0.57582,                0.99654,                0.96514,                0.95202,                0.97986,                0.74304,                0.88783,                0.46658,                0.87608,               0.005644,               0.005644,               0.005644
                     68,                  0.975,                0.57652,                0.99612,                0.95085,                0.96346,                0.97875,                  0.736,                0.88626,                0.46819,                0.87485,               0.005578,               0.005578,               0.005578
                     69,                0.97244,                0.56508,                 1.0019,                0.95731,                0.97009,                0.98289,                0.74155,                0.88225,                0.46283,                0.87481,               0.005512,               0.005512,               0.005512
                     70,                0.96796,                0.56709,                0.99661,                0.95465,                0.95686,                0.97818,                0.73743,                 0.8796,                0.45357,                0.87341,               0.005446,               0.005446,               0.005446
                     71,                 0.9735,                0.56893,                0.99484,                0.95941,                0.95259,                0.97902,                0.74343,                0.87405,                0.45595,                0.86799,                0.00538,                0.00538,                0.00538
                     72,                0.95939,                0.55965,                0.99029,                0.94164,                0.96971,                0.98035,                0.74592,                0.87666,                0.45842,                 0.8673,               0.005314,               0.005314,               0.005314
                     73,                0.96744,                0.55858,                0.99107,                0.96266,                0.94943,                0.97681,                0.74377,                0.87688,                 0.4483,                0.86931,               0.005248,               0.005248,               0.005248
                     74,                0.95949,                0.55662,                0.99069,                0.96979,                0.94435,                0.97694,                0.74423,                0.86397,                0.45328,                0.86741,               0.005182,               0.005182,               0.005182
                     75,                0.94788,                0.55003,                0.98811,                0.96738,                0.95429,                0.97999,                0.74673,                0.86478,                0.44975,                0.86384,               0.005116,               0.005116,               0.005116
                     76,                0.95874,                0.55585,                0.99119,                0.96181,                0.95895,                0.97957,                0.74373,                0.86562,                0.45051,                0.86481,                0.00505,                0.00505,                0.00505
                     77,                0.95971,                0.55806,                0.98849,                0.96529,                0.96382,                0.98213,                0.75187,                0.85974,                0.44637,                0.86196,               0.004984,               0.004984,               0.004984
                     78,                 0.9524,                0.55273,                0.98476,                0.97627,                0.96503,                0.98439,                0.75103,                0.86109,                0.44904,                0.86079,               0.004918,               0.004918,               0.004918
                     79,                 0.9463,                0.54209,                0.98331,                0.97875,                  0.961,                0.98242,                0.75453,                0.85969,                0.44234,                0.86161,               0.004852,               0.004852,               0.004852
                     80,                0.94672,                0.54556,                0.98467,                0.97916,                0.95914,                 0.9828,                0.75729,                0.85245,                  0.439,                0.86184,               0.004786,               0.004786,               0.004786
                     81,                0.94594,                 0.5416,                0.98731,                0.96811,                0.97223,                0.98368,                0.75391,                0.85577,                0.43906,                0.86368,                0.00472,                0.00472,                0.00472
                     82,                0.94599,                0.54252,                0.98061,                0.97461,                0.96755,                0.98476,                0.75584,                0.85273,                0.43518,                0.85744,               0.004654,               0.004654,               0.004654
                     83,                0.94211,                0.53969,                0.98286,                0.96999,                0.97541,                0.98359,                0.75444,                0.85029,                0.43917,                0.85883,               0.004588,               0.004588,               0.004588
                     84,                0.93758,                0.53964,                0.98093,                0.97452,                0.97053,                0.98482,                 0.7594,                0.84607,                0.43552,                0.85818,               0.004522,               0.004522,               0.004522
                     85,                0.93597,                0.53739,                0.97874,                0.97341,                0.95719,                 0.9821,                0.76063,                0.84648,                0.43684,                0.86105,               0.004456,               0.004456,               0.004456
                     86,                0.92814,                0.53352,                0.97847,                0.96896,                0.96888,                 0.9845,                0.76046,                 0.8417,                0.43639,                0.85654,                0.00439,                0.00439,                0.00439
                     87,                0.93543,                0.53154,                0.97831,                0.98255,                0.95792,                0.98476,                0.76269,                0.84286,                 0.4334,                0.85393,               0.004324,               0.004324,               0.004324
                     88,                0.93094,                 0.5334,                0.97673,                0.97083,                 0.9715,                0.98403,                0.76797,                 0.8376,                0.43497,                0.85458,               0.004258,               0.004258,               0.004258
                     89,                0.93031,                0.53495,                 0.9781,                0.98014,                0.96454,                0.98462,                0.76752,                0.83814,                0.43405,                0.85486,               0.004192,               0.004192,               0.004192
                     90,                0.92699,                0.53172,                0.97878,                 0.9726,                 0.9668,                0.98428,                0.76835,                0.83559,                0.42934,                0.85399,               0.004126,               0.004126,               0.004126
                     91,                0.92089,                0.52677,                0.97053,                0.97715,                0.96881,                  0.986,                0.77044,                0.83452,                0.42465,                0.85375,                0.00406,                0.00406,                0.00406
                     92,                0.91534,                0.52792,                 0.9756,                0.97083,                0.97098,                0.98707,                0.77317,                0.83045,                0.42424,                0.85108,               0.003994,               0.003994,               0.003994
                     93,                0.92016,                0.52256,                0.97582,                0.97696,                 0.9667,                0.98628,                0.77006,                0.83021,                0.42504,                0.85253,               0.003928,               0.003928,               0.003928
                     94,                0.90994,                0.52222,                0.97451,                0.97383,                0.96794,                0.98497,                0.76783,                0.82937,                0.42563,                0.85195,               0.003862,               0.003862,               0.003862
                     95,                0.91515,                0.52247,                0.97249,                0.98139,                0.97019,                0.98728,                 0.7703,                0.82814,                0.42196,                0.84932,               0.003796,               0.003796,               0.003796
                     96,                  0.916,                0.51839,                 0.9738,                0.97458,                0.96423,                0.98666,                0.77523,                0.82566,                0.42072,                0.84959,                0.00373,                0.00373,                0.00373
                     97,                0.90689,                0.51372,                0.97061,                0.96819,                0.97646,                0.98754,                0.77559,                0.82242,                0.41874,                0.84767,               0.003664,               0.003664,               0.003664
                     98,                0.91276,                0.51506,                0.97407,                0.97733,                0.97274,                0.98748,                0.77522,                0.82035,                0.41708,                0.84763,               0.003598,               0.003598,               0.003598
                     99,                 0.9018,                0.51464,                0.96936,                0.97385,                0.96836,                0.98728,                0.77536,                0.81911,                0.41737,                0.84893,               0.003532,               0.003532,               0.003532
                    100,                0.90709,                0.51142,                0.96994,                0.98037,                0.97652,                0.98716,                0.77752,                0.81803,                0.41315,                0.84531,               0.003466,               0.003466,               0.003466
                    101,                 0.8981,                0.51275,                0.96695,                0.97854,                0.97917,                0.98629,                0.77717,                0.81696,                0.41151,                0.84362,                 0.0034,                 0.0034,                 0.0034
                    102,                0.89341,                0.50333,                 0.9665,                0.97869,                0.97858,                0.98785,                0.78027,                0.81659,                0.41068,                0.84494,               0.003334,               0.003334,               0.003334
                    103,                 0.8961,                0.50523,                 0.9689,                 0.9801,                0.97475,                0.98747,                 0.7841,                0.81081,                0.40938,                0.84409,               0.003268,               0.003268,               0.003268
                    104,                0.89862,                 0.5018,                0.97154,                0.97899,                0.97564,                0.98697,                0.78419,                0.81033,                 0.4085,                0.84411,               0.003202,               0.003202,               0.003202
                    105,                0.89621,                0.49842,                0.96593,                0.97749,                0.97948,                0.98765,                0.78464,                0.80629,                0.40778,                0.84395,               0.003136,               0.003136,               0.003136
                    106,                0.89252,                 0.5049,                0.96855,                0.97661,                0.97883,                0.98884,                0.78485,                0.80717,                0.40656,                0.84415,                0.00307,                0.00307,                0.00307
                    107,                0.88608,                0.50115,                0.96199,                0.98243,                 0.9724,                0.98887,                0.78228,                0.80439,                0.40746,                0.84207,               0.003004,               0.003004,               0.003004
                    108,                0.88668,                0.49381,                 0.9675,                  0.973,                0.97315,                 0.9885,                0.78365,                0.80095,                0.40405,                0.84345,               0.002938,               0.002938,               0.002938
                    109,                0.88948,                0.49476,                0.96468,                 0.9833,                0.96749,                0.98881,                0.78673,                0.80139,                0.40234,                0.84503,               0.002872,               0.002872,               0.002872
